order_id,supplier_id,warehouse_id,product_id,quantity,unit_cost,total_cost,order_date,expected_delivery,order_status,priority,,,,0
PO001050,SUP0098,WH017,PRD0124,874,33337.37,29136861.38,04-08-2024,16-08-2024,In Transit,High,,,,
PO001051,SUP0101,WH008,PRD0280,39,6954.53,271226.67,27-02-2022,19-03-2022,Delivered,High,,,,
PO001052,SUP0262,WH015,PRD0494,659,12582.06,8291577.54,13-12-2024,04-01-2025,Cancelled,Medium,,,,
PO001053,SUP0022,WH006,PRD0340,941,16665.43,15682169.63,05-05-2024,28-05-2024,Pending,Medium,,,,
PO001054,SUP0026,WH011,PRD0002,652,29820.87,19443207.24,03-01-2024,10-01-2024,Cancelled,Critical,,,,
PO001055,SUP0272,WH011,PRD0331,978,3835.78,3751392.84,06-01-2024,27-01-2024,Delivered,Critical,,,,
PO001056,SUP0225,WH012,PRD0074,502,30552.06,15337134.12,26-06-2022,06-07-2022,In Transit,Critical,,,,
PO001057,SUP0122,WH007,PRD0224,321,19416.59,6232725.39,14-02-2024,01-03-2024,Delivered,Low,,,,
PO001058,SUP0242,WH010,PRD0174,48,27228.47,1306966.56,04-07-2023,29-07-2023,Delivered,High,,,,
PO001059,SUP0084,WH018,PRD0167,21,16644.34,349531.14,02-12-2023,21-12-2023,Cancelled,Critical,,,,
PO001060,SUP0238,WH020,PRD0452,688,23623.53,16252988.64,11-03-2022,26-03-2022,Cancelled,Low,,,,
PO001061,SUP0094,WH003,PRD0088,535,14251.29,7624440.15,09-11-2024,30-11-2024,Delivered,Low,,,,
PO001062,SUP0205,WH020,PRD0320,178,49080.3,8736293.4,07-11-2022,23-11-2022,Delivered,Critical,,,,
PO001063,SUP0094,WH001,PRD0023,370,24601.26,9102466.2,08-10-2022,10-11-2022,In Transit,Low,,,,
PO001064,SUP0159,WH014,PRD0437,345,48425.23,16706704.35,10-07-2024,08-08-2024,Pending,High,,,,
PO001065,SUP0048,WH012,PRD0249,974,41663.2,40579956.8,05-10-2023,18-10-2023,Delivered,Low,,,,
PO001066,SUP0189,WH015,PRD0146,130,11984.56,1557992.8,05-03-2023,15-03-2023,Delivered,Low,,,,
PO001067,SUP0222,WH008,PRD0392,902,10737.44,9685170.88,18-07-2023,20-08-2023,Cancelled,Critical,,,,
PO001068,SUP0132,WH007,PRD0157,231,41336.7,9548777.7,25-02-2023,06-03-2023,Delivered,Medium,,,,
PO001069,SUP0120,WH007,PRD0152,757,15971.08,12090107.56,25-09-2022,07-10-2022,Cancelled,High,,,,
PO001070,SUP0078,WH004,PRD0136,785,45801.15,35953902.75,25-09-2023,09-10-2023,Delivered,High,,,,
PO001071,SUP0213,WH020,PRD0423,875,26977.04,23604910,16-12-2022,21-01-2023,Pending,Critical,,,,
PO001072,SUP0023,WH007,PRD0418,23,15885.02,365355.46,14-12-2022,29-12-2022,Pending,High,,,,
PO001073,SUP0051,WH002,PRD0053,806,19493.1,15711438.6,09-04-2024,06-05-2024,In Transit,Medium,,,,
PO001074,SUP0228,WH002,PRD0270,667,17224.04,11488434.68,15-05-2022,13-06-2022,Delivered,Low,,,,
PO001075,SUP0067,WH020,PRD0085,705,223.41,157504.05,09-04-2024,13-05-2024,In Transit,Low,,,,
PO001076,SUP0143,WH011,PRD0052,268,13191.43,3535303.24,19-10-2022,10-11-2022,Pending,Low,,,,
PO001077,SUP0169,WH013,PRD0135,693,40175.46,27841593.78,23-03-2023,05-04-2023,In Transit,Medium,,,,
PO001078,SUP0051,WH016,PRD0095,749,36326.82,27208788.18,24-01-2024,17-02-2024,Delivered,High,,,,
PO001079,SUP0141,WH001,PRD0195,603,14796.41,8922235.23,19-06-2023,17-07-2023,Pending,Low,,,,
PO001080,SUP0001,WH017,PRD0190,180,18742.18,3373592.4,12-06-2024,07-07-2024,Delivered,High,,,,
PO001081,SUP0177,WH015,PRD0047,168,31525.04,5296206.72,09-01-2022,09-02-2022,In Transit,Critical,,,,
PO001082,SUP0148,WH005,PRD0402,129,19132.54,2468097.66,04-07-2023,30-07-2023,Delivered,High,,,,
PO001083,SUP0045,WH017,PRD0257,398,1100.61,438042.78,27-02-2024,22-03-2024,Pending,High,,,,
PO001084,SUP0066,WH008,PRD0258,702,30096.98,21128079.96,28-03-2022,13-04-2022,Delivered,High,,,,
PO001085,SUP0263,WH004,PRD0454,498,33016.47,16442202.06,16-11-2022,30-11-2022,Pending,Critical,,,,
PO001086,SUP0138,WH012,PRD0061,361,43289.56,15627531.16,23-04-2024,20-05-2024,Delivered,Low,,,,
PO001087,SUP0298,WH011,PRD0069,176,38024.21,6692260.96,23-05-2023,16-06-2023,Delivered,Critical,,,,
PO001088,SUP0205,WH010,PRD0105,44,5113.21,224981.24,09-01-2022,02-02-2022,Delivered,Low,,,,
PO001089,SUP0072,WH014,PRD0303,499,20999.41,10478705.59,10-03-2024,04-04-2024,Pending,Critical,,,,
PO001090,SUP0013,WH009,PRD0059,648,34702.3,22487090.4,09-12-2023,04-01-2024,Pending,Medium,,,,
PO001091,SUP0130,WH014,PRD0002,77,29820.87,2296206.99,17-04-2024,29-04-2024,Delivered,Low,,,,
PO001092,SUP0130,WH019,PRD0375,425,18922.19,8041930.75,23-03-2023,12-04-2023,Delivered,Critical,,,,
PO001093,SUP0042,WH008,PRD0487,301,19817.64,5965109.64,06-12-2024,15-12-2024,Delivered,Medium,,,,
PO001094,SUP0022,WH011,PRD0252,767,24490.46,18784182.82,08-04-2022,21-04-2022,Delivered,High,,,,
PO001095,SUP0072,WH006,PRD0274,45,45639.98,2053799.1,18-05-2022,13-06-2022,Delivered,High,,,,
PO001096,SUP0023,WH001,PRD0490,284,13897.74,3946958.16,10-03-2023,20-03-2023,Delivered,Critical,,,,
PO001097,SUP0022,WH002,PRD0085,720,223.41,160855.2,23-10-2022,22-11-2022,Delivered,Critical,,,,
PO001098,SUP0089,WH002,PRD0400,711,17949.24,12761909.64,14-10-2022,20-10-2022,Delivered,Medium,,,,
PO001099,SUP0088,WH016,PRD0176,779,19480.23,15175099.17,18-09-2024,26-09-2024,Delivered,Medium,,,,
PO001100,SUP0155,WH013,PRD0309,238,7542.31,1795069.78,24-05-2024,26-06-2024,Pending,Low,,,,
PO001101,SUP0112,WH009,PRD0288,588,26598.59,15639970.92,02-05-2022,03-06-2022,In Transit,Low,,,,
PO001102,SUP0157,WH004,PRD0117,865,25102.34,21713524.1,08-12-2024,01-01-2025,Pending,Critical,,,,
PO001103,SUP0198,WH005,PRD0295,71,49245.49,3496429.79,23-01-2023,21-02-2023,Cancelled,Critical,,,,
PO001104,SUP0056,WH013,PRD0277,876,23579.77,20655878.52,15-12-2022,08-01-2023,Delivered,Medium,,,,
PO001105,SUP0074,WH014,PRD0031,973,25379.97,24694710.81,15-01-2024,07-02-2024,Delivered,Critical,,,,
PO001106,SUP0038,WH006,PRD0275,19,11244.06,213637.14,04-09-2023,23-09-2023,Pending,High,,,,
PO001107,SUP0250,WH011,PRD0258,408,30096.98,12279567.84,20-09-2024,30-09-2024,Delivered,High,,,,
PO001108,SUP0135,WH002,PRD0308,301,33614.49,10117961.49,08-10-2024,14-11-2024,Pending,High,,,,
PO001109,SUP0012,WH001,PRD0215,871,7764.14,6762565.94,20-05-2024,28-05-2024,Delivered,Critical,,,,
PO001110,SUP0103,WH001,PRD0479,390,30052.25,11720377.5,04-07-2023,18-07-2023,Delivered,Critical,,,,
PO001111,SUP0046,WH003,PRD0103,707,17624.27,12460358.89,05-06-2024,28-06-2024,Cancelled,Critical,,,,
PO001112,SUP0096,WH011,PRD0217,318,10426.95,3315770.1,21-02-2024,29-02-2024,Cancelled,Critical,,,,
PO001113,SUP0220,WH015,PRD0055,78,40050.61,3123947.58,08-12-2022,05-01-2023,Pending,High,,,,
PO001114,SUP0108,WH001,PRD0141,453,37004.84,16763192.52,26-01-2023,18-02-2023,Pending,Low,,,,
PO001115,SUP0176,WH002,PRD0351,743,24198.3,17979336.9,08-04-2022,12-05-2022,Cancelled,High,,,,
PO001116,SUP0005,WH004,PRD0241,894,40887.56,36553478.64,23-11-2024,12-12-2024,Delivered,Low,,,,
PO001117,SUP0284,WH011,PRD0199,968,37292.63,36099265.84,19-09-2024,07-10-2024,Pending,Critical,,,,
PO001118,SUP0213,WH007,PRD0465,466,23909.35,11141757.1,18-10-2022,20-11-2022,Delivered,Low,,,,
PO001119,SUP0154,WH011,PRD0425,460,40650.86,18699395.6,26-03-2022,15-04-2022,In Transit,Medium,,,,
PO001120,SUP0248,WH010,PRD0392,612,10737.44,6571313.28,02-06-2023,10-07-2023,Delivered,High,,,,
PO001121,SUP0271,WH020,PRD0077,965,35232.28,33999150.2,04-09-2024,29-09-2024,Pending,High,,,,
PO001122,SUP0032,WH020,PRD0383,704,14749.36,10383549.44,10-01-2022,04-02-2022,Delivered,Critical,,,,
PO001123,SUP0001,WH019,PRD0286,470,21527.55,10117948.5,19-06-2024,09-07-2024,In Transit,Medium,,,,
PO001124,SUP0291,WH016,PRD0285,12,39282.02,471384.24,10-10-2023,25-10-2023,In Transit,High,,,,
PO001125,SUP0190,WH005,PRD0475,431,37415.93,16126265.83,24-12-2022,26-01-2023,Delivered,Low,,,,
PO001126,SUP0112,WH018,PRD0011,263,27755.57,7299714.91,25-02-2024,28-03-2024,Delivered,Critical,,,,
PO001127,SUP0146,WH002,PRD0359,200,6720.32,1344064,28-05-2022,22-06-2022,Pending,Low,,,,
PO001128,SUP0266,WH014,PRD0477,788,27573.75,21728115,25-01-2024,11-02-2024,Cancelled,High,,,,
PO001129,SUP0113,WH006,PRD0307,746,34441.38,25693269.48,22-05-2024,08-06-2024,Pending,Low,,,,
PO001130,SUP0088,WH006,PRD0237,150,19213.87,2882080.5,18-10-2023,13-11-2023,Pending,Critical,,,,
PO001131,SUP0061,WH002,PRD0432,273,33004.72,9010288.56,09-04-2023,13-05-2023,Delivered,Medium,,,,
PO001132,SUP0114,WH019,PRD0094,748,4212.78,3151159.44,09-04-2024,23-04-2024,Delivered,Low,,,,
PO001133,SUP0135,WH004,PRD0436,647,44089.44,28525867.68,20-03-2024,20-04-2024,Delivered,Critical,,,,
PO001134,SUP0293,WH012,PRD0414,280,24410.8,6835024,01-05-2023,25-05-2023,Cancelled,High,,,,
PO001135,SUP0258,WH002,PRD0343,985,40015.64,39415405.4,17-06-2023,06-07-2023,Cancelled,Critical,,,,
PO001136,SUP0109,WH019,PRD0438,351,27263.07,9569337.57,10-11-2022,27-11-2022,Cancelled,High,,,,
PO001137,SUP0060,WH014,PRD0481,43,20092.18,863963.74,23-04-2022,12-05-2022,Pending,Low,,,,
PO001138,SUP0227,WH009,PRD0220,927,19134.11,17737319.97,06-11-2024,01-12-2024,Delivered,Critical,,,,
PO001139,SUP0252,WH010,PRD0068,537,27201,14606937,12-11-2023,06-12-2023,Pending,High,,,,
PO001140,SUP0270,WH014,PRD0277,545,23579.77,12850974.65,10-11-2024,08-12-2024,Cancelled,Medium,,,,
PO001141,SUP0206,WH001,PRD0457,289,45476.03,13142572.67,06-01-2023,11-02-2023,In Transit,Low,,,,
PO001142,SUP0190,WH005,PRD0476,158,5103.9,806416.2,02-07-2024,27-07-2024,In Transit,Medium,,,,
PO001143,SUP0016,WH002,PRD0136,379,45801.15,17358635.85,19-10-2023,02-11-2023,In Transit,Medium,,,,
PO001144,SUP0205,WH012,PRD0384,214,41202.05,8817238.7,28-10-2023,03-11-2023,Delivered,Medium,,,,
PO001145,SUP0248,WH017,PRD0201,844,36491.37,30798716.28,20-09-2024,14-10-2024,In Transit,Critical,,,,
PO001146,SUP0217,WH019,PRD0278,209,44482.36,9296813.24,05-12-2024,13-12-2024,In Transit,High,,,,
PO001147,SUP0199,WH020,PRD0027,115,14637.43,1683304.45,08-11-2024,08-12-2024,Cancelled,Medium,,,,
PO001148,SUP0260,WH001,PRD0424,963,3862.46,3719548.98,24-03-2022,27-04-2022,Pending,Medium,,,,
PO001149,SUP0115,WH007,PRD0349,924,22923.66,21181461.84,06-10-2023,30-10-2023,Pending,Critical,,,,
PO001150,SUP0239,WH010,PRD0300,490,27409.39,13430601.1,28-08-2023,28-09-2023,Cancelled,Low,,,,
PO001151,SUP0237,WH002,PRD0332,230,13980.04,3215409.2,10-12-2024,25-12-2024,Delivered,Medium,,,,
PO001152,SUP0014,WH009,PRD0196,216,47440.04,10247048.64,13-02-2023,23-03-2023,In Transit,Medium,,,,
PO001153,SUP0253,WH007,PRD0444,514,35893.41,18449212.74,18-05-2024,16-06-2024,In Transit,Medium,,,,
PO001154,SUP0143,WH016,PRD0478,414,364,150696,22-10-2024,23-11-2024,Delivered,Critical,,,,
PO001155,SUP0084,WH016,PRD0286,248,21527.55,5338832.4,19-01-2022,07-02-2022,Delivered,High,,,,
PO001156,SUP0183,WH002,PRD0175,652,24036.25,15671635,19-10-2024,06-11-2024,In Transit,High,,,,
PO001157,SUP0017,WH008,PRD0487,251,19817.64,4974227.64,24-04-2023,09-05-2023,In Transit,Low,,,,
PO001158,SUP0116,WH002,PRD0396,883,27948.4,24678437.2,09-04-2023,09-05-2023,Cancelled,Critical,,,,
PO001159,SUP0080,WH014,PRD0491,928,28787.85,26715124.8,05-05-2023,18-05-2023,Delivered,Medium,,,,
PO001160,SUP0198,WH001,PRD0183,657,17648.94,11595353.58,09-06-2024,03-07-2024,Delivered,Medium,,,,
PO001161,SUP0253,WH006,PRD0070,535,5210.58,2787660.3,24-05-2023,06-06-2023,Cancelled,Low,,,,
PO001162,SUP0017,WH020,PRD0188,519,3071.84,1594284.96,22-07-2024,16-08-2024,In Transit,Medium,,,,
PO001163,SUP0083,WH015,PRD0265,281,35583.58,9998985.98,08-10-2024,20-10-2024,Pending,High,,,,
PO001164,SUP0231,WH011,PRD0165,608,40656.08,24718896.64,28-08-2022,09-09-2022,Cancelled,Critical,,,,
PO001165,SUP0104,WH004,PRD0013,23,36269.71,834203.33,17-07-2024,01-08-2024,Cancelled,Critical,,,,
PO001166,SUP0093,WH014,PRD0108,415,30418.9,12623843.5,26-06-2022,29-07-2022,Delivered,Low,,,,
PO001167,SUP0115,WH004,PRD0268,784,32804.49,25718720.16,02-07-2022,22-07-2022,Delivered,Low,,,,
PO001168,SUP0278,WH007,PRD0089,496,24318.36,12061906.56,03-05-2023,30-05-2023,Delivered,High,,,,
PO001169,SUP0253,WH018,PRD0042,512,17480.18,8949852.16,04-08-2022,29-08-2022,Delivered,High,,,,
PO001170,SUP0236,WH010,PRD0374,860,34164.68,29381624.8,03-05-2022,17-05-2022,Cancelled,Critical,,,,
PO001171,SUP0141,WH011,PRD0351,134,24198.3,3242572.2,21-03-2023,25-04-2023,Pending,Medium,,,,
PO001172,SUP0236,WH015,PRD0050,715,40455.62,28925768.3,14-04-2024,11-05-2024,Cancelled,Low,,,,
PO001173,SUP0077,WH018,PRD0230,471,41145.95,19379742.45,15-10-2023,20-11-2023,Delivered,Medium,,,,
PO001174,SUP0155,WH017,PRD0180,829,36879.3,30572939.7,19-01-2022,19-02-2022,Cancelled,Critical,,,,
PO001175,SUP0081,WH018,PRD0116,910,47439.13,43169608.3,25-08-2024,16-09-2024,Delivered,Medium,,,,
PO001176,SUP0167,WH011,PRD0499,316,41625.63,13153699.08,15-03-2024,28-03-2024,Delivered,Critical,,,,
PO001177,SUP0227,WH017,PRD0498,904,15854.96,14332883.84,13-07-2022,07-08-2022,Pending,High,,,,
PO001178,SUP0025,WH016,PRD0290,672,25216.49,16945481.28,10-03-2024,27-03-2024,In Transit,Medium,,,,
PO001179,SUP0149,WH001,PRD0305,119,38920.15,4631497.85,06-01-2023,24-01-2023,Pending,Low,,,,
PO001180,SUP0226,WH001,PRD0441,678,17317.11,11741000.58,09-04-2023,01-05-2023,Pending,Medium,,,,
PO001181,SUP0299,WH009,PRD0343,606,40015.64,24249477.84,28-04-2023,24-05-2023,In Transit,Medium,,,,
PO001182,SUP0002,WH009,PRD0463,527,24157.96,12731244.92,16-06-2024,10-07-2024,Delivered,Low,,,,
PO001183,SUP0277,WH016,PRD0108,825,30418.9,25095592.5,04-06-2022,10-07-2022,Cancelled,Medium,,,,
PO001184,SUP0188,WH006,PRD0500,179,37464.53,6706150.87,09-05-2023,15-05-2023,In Transit,High,,,,
PO001185,SUP0290,WH010,PRD0468,545,458.98,250144.1,14-01-2022,12-02-2022,Cancelled,Critical,,,,
PO001186,SUP0060,WH005,PRD0322,965,19049.56,18382825.4,24-07-2023,21-08-2023,Delivered,Medium,,,,
PO001187,SUP0176,WH009,PRD0341,128,18228.4,2333235.2,16-05-2022,23-05-2022,Delivered,High,,,,
PO001188,SUP0066,WH010,PRD0479,642,30052.25,19293544.5,12-02-2024,17-02-2024,Delivered,Critical,,,,
PO001189,SUP0289,WH003,PRD0241,271,40887.56,11080528.76,19-02-2023,10-03-2023,Delivered,Low,,,,
PO001190,SUP0174,WH019,PRD0253,811,27611.55,22392967.05,19-12-2022,05-01-2023,In Transit,High,,,,
PO001191,SUP0161,WH018,PRD0471,130,13850.47,1800561.1,11-02-2022,19-03-2022,Pending,Critical,,,,
PO001192,SUP0155,WH006,PRD0060,596,7100.8,4232076.8,03-11-2022,08-12-2022,Delivered,Medium,,,,
PO001193,SUP0215,WH009,PRD0195,19,14796.41,281131.79,23-04-2024,20-05-2024,Delivered,High,,,,
PO001194,SUP0096,WH003,PRD0421,803,38760.87,31124978.61,15-05-2024,09-06-2024,In Transit,High,,,,
PO001195,SUP0158,WH018,PRD0410,862,41753.94,35991896.28,07-09-2022,21-09-2022,Delivered,High,,,,
PO001196,SUP0227,WH018,PRD0361,940,29182.03,27431108.2,15-04-2023,11-05-2023,Delivered,Low,,,,
PO001197,SUP0252,WH009,PRD0350,556,316.45,175946.2,13-11-2022,11-12-2022,Cancelled,Critical,,,,
PO001198,SUP0019,WH019,PRD0185,641,1994.39,1278403.99,26-09-2023,16-10-2023,Delivered,Low,,,,
PO001199,SUP0246,WH011,PRD0461,642,38766.03,24887791.26,23-10-2022,18-11-2022,Delivered,Low,,,,
PO001200,SUP0191,WH017,PRD0021,435,47369.22,20605610.7,19-11-2023,07-12-2023,Cancelled,Critical,,,,
PO001201,SUP0293,WH009,PRD0389,520,24391.55,12683606,03-12-2022,05-01-2023,Delivered,High,,,,
PO001202,SUP0023,WH019,PRD0497,231,19195.39,4434135.09,17-03-2023,19-04-2023,In Transit,Low,,,,
PO001203,SUP0093,WH016,PRD0394,147,37369.85,5493367.95,28-05-2023,02-06-2023,Delivered,Critical,,,,
PO001204,SUP0143,WH002,PRD0349,806,22923.66,18476469.96,10-11-2024,02-12-2024,Delivered,Critical,,,,
PO001205,SUP0100,WH008,PRD0316,48,13488.64,647454.72,21-04-2024,08-05-2024,Cancelled,Critical,,,,
PO001206,SUP0103,WH018,PRD0145,108,18876.11,2038619.88,13-07-2024,19-07-2024,Pending,Low,,,,
PO001207,SUP0159,WH005,PRD0095,384,36326.82,13949498.88,14-02-2023,03-03-2023,Cancelled,Critical,,,,
PO001208,SUP0134,WH020,PRD0185,608,1994.39,1212589.12,22-03-2022,06-04-2022,Delivered,Low,,,,
PO001209,SUP0169,WH003,PRD0131,258,18447.62,4759485.96,12-03-2024,15-04-2024,Cancelled,Medium,,,,
PO001210,SUP0278,WH018,PRD0035,526,20040.93,10541529.18,24-05-2022,27-06-2022,Cancelled,Critical,,,,
PO001211,SUP0029,WH020,PRD0124,297,33337.37,9901198.89,03-03-2022,10-03-2022,Delivered,Medium,,,,
PO001212,SUP0195,WH009,PRD0373,721,30209.01,21780696.21,13-06-2023,01-07-2023,Delivered,Medium,,,,
PO001213,SUP0136,WH009,PRD0174,591,27228.47,16092025.77,23-11-2022,15-12-2022,Pending,Low,,,,
PO001214,SUP0243,WH013,PRD0491,36,28787.85,1036362.6,22-03-2022,08-04-2022,Cancelled,Low,,,,
PO001215,SUP0163,WH006,PRD0112,768,3643.5,2798208,13-10-2023,06-11-2023,Delivered,Medium,,,,
PO001216,SUP0021,WH013,PRD0391,551,465.8,256655.8,11-01-2024,21-01-2024,Delivered,Low,,,,
PO001217,SUP0084,WH010,PRD0408,898,45186.96,40577890.08,19-12-2024,29-12-2024,Delivered,Medium,,,,
PO001218,SUP0271,WH018,PRD0268,511,32804.49,16763094.39,05-06-2024,16-06-2024,Cancelled,High,,,,
PO001219,SUP0287,WH015,PRD0016,57,15057.64,858285.48,10-06-2023,26-06-2023,Delivered,Low,,,,
PO001220,SUP0281,WH012,PRD0482,335,2967.41,994082.35,14-05-2024,15-06-2024,Delivered,High,,,,
PO001221,SUP0143,WH019,PRD0107,22,32266.57,709864.54,21-06-2024,15-07-2024,Delivered,Medium,,,,
PO001222,SUP0204,WH012,PRD0183,627,17648.94,11065885.38,21-03-2024,18-04-2024,Delivered,Low,,,,
PO001223,SUP0259,WH016,PRD0215,71,7764.14,551253.94,23-07-2022,27-07-2022,Delivered,Low,,,,
PO001224,SUP0234,WH018,PRD0486,827,7956.49,6580017.23,16-06-2023,20-07-2023,Pending,Low,,,,
PO001225,SUP0048,WH010,PRD0297,360,18822.1,6775956,19-12-2023,22-01-2024,Delivered,Low,,,,
PO001226,SUP0253,WH014,PRD0143,361,12331.83,4451790.63,04-05-2022,29-05-2022,Delivered,Medium,,,,
PO001227,SUP0128,WH016,PRD0368,234,11956.01,2797706.34,09-12-2023,06-01-2024,Delivered,High,,,,
PO001228,SUP0162,WH017,PRD0192,817,48037.04,39246261.68,12-09-2022,30-09-2022,Pending,Low,,,,
PO001229,SUP0281,WH018,PRD0351,191,24198.3,4621875.3,03-03-2024,06-04-2024,Delivered,Low,,,,
PO001230,SUP0184,WH012,PRD0142,794,24718.7,19626647.8,09-08-2024,04-09-2024,Cancelled,Critical,,,,
PO001231,SUP0127,WH005,PRD0038,183,23206.85,4246853.55,25-03-2024,26-04-2024,Cancelled,High,,,,
PO001232,SUP0222,WH006,PRD0293,807,45079.05,36378793.35,14-12-2023,15-01-2024,Cancelled,High,,,,
PO001233,SUP0037,WH009,PRD0445,129,16578.22,2138590.38,04-12-2024,22-12-2024,In Transit,Low,,,,
PO001234,SUP0206,WH001,PRD0228,783,22507.08,17623043.64,19-03-2023,02-04-2023,Cancelled,Medium,,,,
PO001235,SUP0140,WH008,PRD0197,699,1715.9,1199414.1,15-01-2024,01-02-2024,In Transit,High,,,,
PO001236,SUP0179,WH010,PRD0187,415,6611.43,2743743.45,18-07-2024,25-08-2024,Pending,Critical,,,,
PO001237,SUP0067,WH005,PRD0340,338,16665.43,5632915.34,21-02-2024,21-03-2024,Pending,High,,,,
PO001238,SUP0233,WH007,PRD0049,240,19502.91,4680698.4,15-12-2022,24-12-2022,Delivered,Medium,,,,
PO001239,SUP0208,WH014,PRD0274,690,45639.98,31491586.2,23-07-2022,15-08-2022,In Transit,Low,,,,
PO001240,SUP0062,WH013,PRD0449,52,12987.16,675332.32,01-01-2024,24-01-2024,In Transit,High,,,,
PO001241,SUP0030,WH010,PRD0293,284,45079.05,12802450.2,11-02-2024,18-03-2024,Cancelled,Low,,,,
PO001242,SUP0066,WH013,PRD0095,629,36326.82,22849569.78,01-11-2024,19-11-2024,Delivered,Critical,,,,
PO001243,SUP0081,WH011,PRD0270,30,17224.04,516721.2,28-07-2023,22-08-2023,In Transit,Medium,,,,
PO001244,SUP0008,WH019,PRD0175,886,24036.25,21296117.5,28-04-2022,18-05-2022,Delivered,Low,,,,
PO001245,SUP0127,WH012,PRD0195,179,14796.41,2648557.39,16-08-2022,14-09-2022,Delivered,High,,,,
PO001246,SUP0162,WH015,PRD0370,214,27651.02,5917318.28,01-05-2023,04-06-2023,In Transit,Medium,,,,
PO001247,SUP0224,WH020,PRD0195,260,14796.41,3847066.6,22-11-2024,22-12-2024,Delivered,Critical,,,,
PO001248,SUP0274,WH002,PRD0263,183,14205.58,2599621.14,02-02-2022,23-02-2022,Delivered,Critical,,,,
PO001249,SUP0274,WH009,PRD0498,595,15854.96,9433701.2,08-01-2022,04-02-2022,In Transit,Low,,,,
PO001250,SUP0257,WH019,PRD0155,983,48235.27,47415270.41,21-01-2024,13-02-2024,Delivered,High,,,,
PO001251,SUP0011,WH016,PRD0445,157,16578.22,2602780.54,04-09-2024,29-09-2024,In Transit,Medium,,,,
PO001252,SUP0114,WH002,PRD0361,827,29182.03,24133538.81,24-01-2024,20-02-2024,Delivered,Critical,,,,
PO001253,SUP0243,WH014,PRD0073,414,40554.07,16789384.98,23-12-2023,20-01-2024,Pending,Critical,,,,
PO001254,SUP0298,WH016,PRD0036,518,5020.47,2600603.46,04-03-2023,25-03-2023,Delivered,High,,,,
PO001255,SUP0288,WH009,PRD0353,717,30347.42,21759100.14,01-12-2024,29-12-2024,Delivered,Critical,,,,
PO001256,SUP0009,WH017,PRD0472,996,39211.04,39054195.84,11-08-2022,25-08-2022,Delivered,High,,,,
PO001257,SUP0093,WH013,PRD0115,700,3469.88,2428916,24-12-2022,05-01-2023,Cancelled,Critical,,,,
PO001258,SUP0235,WH003,PRD0112,626,3643.5,2280831,10-09-2024,04-10-2024,In Transit,Medium,,,,
PO001259,SUP0266,WH002,PRD0479,425,30052.25,12772206.25,09-10-2024,23-10-2024,Pending,Low,,,,
PO001260,SUP0271,WH008,PRD0093,482,46643.01,22481930.82,04-08-2024,10-08-2024,Delivered,Low,,,,
PO001261,SUP0150,WH018,PRD0466,758,43850.64,33238785.12,10-03-2024,25-03-2024,Pending,Critical,,,,
PO001262,SUP0279,WH017,PRD0106,501,48166.11,24131221.11,02-02-2023,10-03-2023,In Transit,Critical,,,,
PO001263,SUP0117,WH007,PRD0460,711,45109.04,32072527.44,09-09-2022,09-10-2022,Pending,High,,,,
PO001264,SUP0110,WH014,PRD0044,83,1227,101841,11-12-2023,05-01-2024,Cancelled,Critical,,,,
PO001265,SUP0024,WH015,PRD0218,950,15486.83,14712488.5,17-09-2023,06-10-2023,Delivered,Low,,,,
PO001266,SUP0063,WH002,PRD0097,867,11386.92,9872459.64,12-10-2022,18-10-2022,Delivered,Critical,,,,
PO001267,SUP0013,WH020,PRD0089,26,24318.36,632277.36,19-10-2022,20-11-2022,In Transit,High,,,,
PO001268,SUP0121,WH004,PRD0298,454,29736.81,13500511.74,11-03-2023,13-04-2023,Delivered,Low,,,,
PO001269,SUP0293,WH009,PRD0472,488,39211.04,19134987.52,24-07-2023,02-08-2023,Pending,Medium,,,,
PO001270,SUP0192,WH010,PRD0184,904,9492.86,8581545.44,25-06-2023,22-07-2023,Cancelled,Low,,,,
PO001271,SUP0142,WH005,PRD0359,646,6720.32,4341326.72,19-03-2023,16-04-2023,Delivered,Critical,,,,
PO001272,SUP0256,WH016,PRD0115,251,3469.88,870939.88,13-02-2022,01-03-2022,Pending,Medium,,,,
PO001273,SUP0252,WH010,PRD0317,553,5780.22,3196461.66,10-10-2023,06-11-2023,In Transit,Medium,,,,
PO001274,SUP0234,WH001,PRD0015,59,24706.88,1457705.92,27-01-2023,06-02-2023,Pending,Low,,,,
PO001275,SUP0130,WH012,PRD0079,23,45946.56,1056770.88,07-03-2023,13-04-2023,Delivered,Medium,,,,
PO001276,SUP0041,WH007,PRD0120,882,16404.84,14469068.88,06-07-2023,02-08-2023,In Transit,Medium,,,,
PO001277,SUP0202,WH019,PRD0170,349,22355.97,7802233.53,16-10-2022,28-10-2022,Cancelled,High,,,,
PO001278,SUP0247,WH019,PRD0017,599,36072.88,21607655.12,16-09-2023,13-10-2023,Delivered,Critical,,,,
PO001279,SUP0117,WH011,PRD0389,919,24391.55,22415834.45,15-07-2024,10-08-2024,Delivered,Medium,,,,
