shipment_id,order_id,carrier,transport_mode,shipment_date,expected_delivery,actual_delivery,delay_days,shipment_status,weight_kg,shipment_cost,,,10046
SHP004733,PO004733,XpressBees,Rail,25-09-2023,31-10-2023,Not Delivered,0,Not Shipped,3493.9,16184.95,,,
SHP004734,PO004734,Shadowfax,Rail,27-08-2023,16-09-2023,14-09-2023,0,Delivered,1366.28,6206.68,,,
SHP004735,PO004735,XpressBees,Road,23-11-2024,18-12-2024,Not Delivered,0,Not Shipped,897.04,6480.52,,,
SHP004736,PO004736,DTDC,Road,15-03-2023,01-04-2023,13-04-2023,12,Delivered,4607.37,34487.3,,,
SHP004737,PO004737,Shadowfax,Road,03-06-2023,01-07-2023,05-07-2023,4,In Transit,1568.49,14190.72,,,
SHP004738,PO004738,BlueDart,Road,20-02-2022,20-03-2022,18-03-2022,0,Delivered,2720.12,21981.85,,,
SHP004739,PO004739,Delhivery,Road,01-08-2022,01-09-2022,11-09-2022,10,Delivered,2729.37,17955.7,,,
SHP004740,PO004740,Rivigo,Road,17-01-2024,08-02-2024,Not Delivered,0,Not Shipped,2028.68,15679.53,,,
SHP004741,PO004741,Safexpress,Rail,02-04-2023,06-04-2023,15-04-2023,9,In Transit,2069.22,11501.81,,,
SHP004742,PO004742,DTDC,Road,09-07-2023,08-08-2023,07-08-2023,0,In Transit,4179.58,37806.91,,,
SHP004743,PO004743,DTDC,Air,05-07-2023,24-07-2023,Not Delivered,0,Not Shipped,3510.88,134933.25,,,
SHP004744,PO004744,Shadowfax,Air,02-12-2024,29-12-2024,12-01-2025,14,In Transit,500.54,26251.06,,,
SHP004745,PO004745,TCI Express,Road,23-01-2022,22-02-2022,Not Delivered,0,Cancelled,1877.62,18014.63,,,
SHP004746,PO004746,BlueDart,Road,26-02-2022,08-03-2022,05-03-2022,0,Delivered,1839.88,14836.38,,,
SHP004747,PO004747,XpressBees,Road,13-09-2023,05-10-2023,Not Delivered,0,Not Shipped,533.57,4848.16,,,
SHP004748,PO004748,TCI Express,Road,14-01-2022,03-02-2022,11-02-2022,8,Delivered,2994.97,20958.13,,,
SHP004749,PO004749,Delhivery,Rail,09-04-2024,18-04-2024,17-04-2024,0,Delivered,2641.97,13633.99,,,
SHP004750,PO004750,Ecom Express,Rail,07-12-2023,16-12-2023,Not Delivered,0,Not Shipped,3036.7,12167.96,,,
SHP004751,PO004751,Shadowfax,Road,10-11-2023,27-11-2023,28-11-2023,1,Delivered,2726.92,23677.67,,,
SHP004752,PO004752,Delhivery,Rail,20-06-2024,20-07-2024,01-08-2024,12,Delivered,3304.21,14423.77,,,
SHP004753,PO004753,Rivigo,Rail,17-10-2024,07-11-2024,13-11-2024,6,Delivered,867.84,4261.28,,,
SHP004754,PO004754,FedEx India,Road,12-11-2024,13-12-2024,22-12-2024,9,Delivered,3599.06,32194.31,,,
SHP004755,PO004755,FedEx India,Rail,05-03-2024,02-04-2024,Not Delivered,0,Cancelled,3193.26,14338.63,,,
SHP004756,PO004756,XpressBees,Road,20-11-2022,27-12-2022,01-01-2023,5,Delivered,1967.79,15944.85,,,
SHP004757,PO004757,DTDC,Road,12-01-2022,17-02-2022,Not Delivered,0,Not Shipped,4786.46,40337.99,,,
SHP004758,PO004758,Delhivery,Rail,19-09-2022,05-10-2022,20-10-2022,15,Delivered,4484.35,24389.14,,,
SHP004759,PO004759,FedEx India,Rail,26-04-2023,22-05-2023,02-06-2023,11,Delivered,2402.92,11819.86,,,
SHP004760,PO004760,Delhivery,Rail,10-07-2022,16-07-2022,20-07-2022,4,In Transit,3651.91,19966.05,,,
SHP004761,PO004761,Ecom Express,Sea,11-01-2022,02-02-2022,14-02-2022,12,In Transit,1462.49,4478.58,,,
SHP004762,PO004762,FedEx India,Road,07-09-2023,23-09-2023,04-10-2023,11,Delivered,630.92,4187.44,,,
SHP004763,PO004763,Rivigo,Rail,18-04-2023,03-05-2023,Not Delivered,0,Cancelled,1918.23,8078.87,,,
SHP004764,PO004764,Shadowfax,Rail,23-08-2023,24-09-2023,04-10-2023,10,Delivered,797.37,3757.39,,,
SHP004765,PO004765,Rivigo,Sea,10-12-2024,25-12-2024,24-12-2024,0,In Transit,3463.9,8539.93,,,
SHP004766,PO004766,XpressBees,Road,14-12-2023,14-01-2024,Not Delivered,0,Not Shipped,2949.18,24293.49,,,
SHP004767,PO004767,Rivigo,Rail,02-09-2023,23-09-2023,Not Delivered,0,Cancelled,3754.77,19363.51,,,
SHP004768,PO004768,XpressBees,Road,02-03-2022,30-03-2022,Not Delivered,0,Cancelled,1968.81,16503.57,,,
SHP004769,PO004769,DTDC,Road,28-06-2023,11-07-2023,20-07-2023,9,In Transit,741.63,5696.41,,,
SHP004770,PO004770,DTDC,Rail,13-12-2023,01-01-2024,16-01-2024,15,In Transit,4971.84,23786.07,,,
SHP004771,PO004771,Rivigo,Air,25-12-2024,26-01-2025,Not Delivered,0,Not Shipped,1940.12,71847.48,,,
SHP004772,PO004772,Shadowfax,Sea,11-11-2022,17-11-2022,15-11-2022,0,Delivered,2816.94,7049.1,,,
SHP004773,PO004773,Shadowfax,Road,09-01-2023,01-02-2023,Not Delivered,0,Not Shipped,4886.07,32567.08,,,
SHP004774,PO004774,Ecom Express,Air,18-10-2024,02-11-2024,Not Delivered,0,Cancelled,4918.01,256508.76,,,
SHP004775,PO004775,Rivigo,Rail,01-08-2023,20-08-2023,17-08-2023,0,Delivered,3761.18,20738.63,,,
SHP004776,PO004776,Safexpress,Road,26-02-2022,29-03-2022,02-04-2022,4,Delivered,370.85,3292,,,
SHP004777,PO004777,XpressBees,Rail,12-07-2023,04-08-2023,05-08-2023,1,Delivered,3044.56,15330.57,,,
SHP004778,PO004778,DTDC,Road,19-10-2023,06-11-2023,Not Delivered,0,Cancelled,23.97,162.18,,,
SHP004779,PO004779,BlueDart,Air,06-06-2022,25-06-2022,05-07-2022,10,Delivered,954.28,48863.3,,,
SHP004780,PO004780,Delhivery,Road,02-03-2023,20-03-2023,24-03-2023,4,Delivered,82.25,545.73,,,
SHP004781,PO004781,Safexpress,Road,09-10-2022,02-11-2022,16-11-2022,14,In Transit,1194.8,9679.91,,,
SHP004782,PO004782,FedEx India,Road,04-03-2024,27-03-2024,Not Delivered,0,Cancelled,3876.79,31546.42,,,
SHP004783,PO004783,Shadowfax,Road,22-08-2022,31-08-2022,Not Delivered,0,Cancelled,1784.02,11899.37,,,
SHP004784,PO004784,TCI Express,Road,21-01-2023,21-02-2023,24-02-2023,3,Delivered,3910.67,35420.91,,,
SHP004785,PO004785,DTDC,Sea,18-12-2022,06-01-2023,08-01-2023,2,Delivered,2452.18,7520.56,,,
SHP004786,PO004786,FedEx India,Road,21-08-2024,12-09-2024,Not Delivered,0,Not Shipped,2543.15,20689.59,,,
SHP004787,PO004787,DTDC,Sea,11-05-2022,19-06-2022,Not Delivered,0,Not Shipped,3761.88,11505.87,,,
SHP004788,PO004788,TCI Express,Air,21-09-2023,06-10-2023,20-10-2023,14,Delivered,1279.51,56979.68,,,
SHP004789,PO004789,XpressBees,Rail,21-07-2023,19-08-2023,Not Delivered,0,Cancelled,3221.42,16247.89,,,
SHP004790,PO004790,BlueDart,Air,15-05-2023,30-05-2023,Not Delivered,0,Cancelled,2238.11,116244.12,,,
SHP004791,PO004791,Shadowfax,Road,25-01-2024,25-02-2024,28-02-2024,3,Delivered,4584.95,43639.02,,,
SHP004792,PO004792,DTDC,Air,19-08-2023,19-09-2023,29-09-2023,10,Delivered,4612.55,205524.99,,,
SHP004793,PO004793,Safexpress,Road,27-11-2022,26-12-2022,02-01-2023,7,Delivered,2019.51,18932.83,,,
SHP004794,PO004794,Safexpress,Air,16-10-2023,03-11-2023,14-11-2023,11,Delivered,4915.89,249647.66,,,
SHP004795,PO004795,Ecom Express,Rail,18-01-2024,08-02-2024,Not Delivered,0,Not Shipped,2457.14,14075.96,,,
SHP004796,PO004796,Delhivery,Sea,11-08-2024,30-08-2024,31-08-2024,1,Delivered,4249.47,12715.47,,,
SHP004797,PO004797,Ecom Express,Air,05-02-2022,19-02-2022,06-03-2022,15,Delivered,2535.14,109713.58,,,
SHP004798,PO004798,Rivigo,Road,13-03-2024,27-03-2024,Not Delivered,0,Not Shipped,1326.81,10892.57,,,
SHP004799,PO004799,DTDC,Road,22-08-2023,05-09-2023,07-09-2023,2,Delivered,2287.33,18310.49,,,
SHP004800,PO004800,XpressBees,Road,27-09-2022,13-10-2022,Not Delivered,0,Cancelled,1101.81,7923.04,,,
SHP004801,PO004801,Ecom Express,Road,25-12-2023,26-01-2024,24-01-2024,0,In Transit,4543.59,38358.91,,,
SHP004802,PO004802,Delhivery,Rail,13-04-2022,15-05-2022,25-05-2022,10,In Transit,1178.22,5339.16,,,
SHP004803,PO004803,Delhivery,Road,26-11-2022,08-12-2022,19-12-2022,11,In Transit,4267.6,36975.93,,,
SHP004804,PO004804,Rivigo,Rail,28-02-2023,10-03-2023,21-03-2023,11,Delivered,2259.24,10883.21,,,
SHP004805,PO004805,Shadowfax,Road,17-06-2024,12-07-2024,21-07-2024,9,In Transit,4127.1,37006.7,,,
SHP004806,PO004806,Shadowfax,Road,27-11-2022,24-12-2022,03-01-2023,10,Delivered,53.06,437.93,,,
SHP004807,PO004807,Delhivery,Road,06-02-2024,24-02-2024,Not Delivered,0,Not Shipped,4804.87,37519.61,,,
SHP004808,PO004808,Delhivery,Road,27-11-2022,15-12-2022,Not Delivered,0,Cancelled,439.2,2868.9,,,
SHP004809,PO004809,XpressBees,Road,23-02-2024,19-03-2024,Not Delivered,0,Cancelled,4944.77,43554.13,,,
SHP004810,PO004810,Safexpress,Road,19-03-2024,19-04-2024,04-05-2024,15,Delivered,2465.69,15850.13,,,
SHP004811,PO004811,Safexpress,Road,02-09-2023,23-09-2023,Not Delivered,0,Not Shipped,13.24,94.65,,,
SHP004812,PO004812,TCI Express,Road,28-06-2023,10-07-2023,Not Delivered,0,Cancelled,1903.73,12488.42,,,
SHP004813,PO004813,FedEx India,Rail,26-09-2022,21-10-2022,27-10-2022,6,Delivered,3574.92,18984.82,,,
SHP004814,PO004814,DTDC,Road,28-09-2023,22-10-2023,23-10-2023,1,In Transit,3356.28,25259.23,,,
SHP004815,PO004815,Safexpress,Road,09-01-2024,30-01-2024,10-02-2024,11,Delivered,2019.49,19097.56,,,
SHP004816,PO004816,DTDC,Rail,12-08-2022,28-08-2022,Not Delivered,0,Not Shipped,174.99,834.42,,,
SHP004817,PO004817,Delhivery,Road,27-08-2024,20-09-2024,20-09-2024,0,Delivered,309.94,2059.94,,,
SHP004818,PO004818,Rivigo,Road,20-04-2023,19-05-2023,24-05-2023,5,Delivered,4110.52,36047.41,,,
SHP004819,PO004819,XpressBees,Rail,26-06-2024,16-07-2024,15-07-2024,0,Delivered,3015.04,13057.46,,,
SHP004820,PO004820,XpressBees,Road,01-05-2023,27-05-2023,10-06-2023,14,Delivered,2146.38,18678.71,,,
SHP004821,PO004821,DTDC,Rail,09-09-2024,04-10-2024,Not Delivered,0,Not Shipped,4955.05,27704.09,,,
SHP004822,PO004822,FedEx India,Rail,05-07-2023,18-07-2023,19-07-2023,1,Delivered,3789.33,17961.74,,,
SHP004823,PO004823,XpressBees,Air,04-07-2023,24-07-2023,04-08-2023,11,Delivered,2603.31,94145.9,,,
SHP004824,PO004824,Delhivery,Road,07-02-2022,20-02-2022,07-03-2022,15,Delivered,1762.37,12283.61,,,
SHP004825,PO004825,TCI Express,Road,19-08-2024,11-09-2024,19-09-2024,8,Delivered,3979.64,36787.26,,,
SHP004826,PO004826,BlueDart,Sea,16-03-2022,17-04-2022,Not Delivered,0,Not Shipped,3166.96,10242.75,,,
SHP004827,PO004827,BlueDart,Rail,01-12-2022,12-12-2022,24-12-2022,12,Delivered,122.07,542.82,,,
SHP004828,PO004828,BlueDart,Air,16-08-2022,26-08-2022,Not Delivered,0,Not Shipped,1264.7,51765.2,,,
SHP004829,PO004829,Ecom Express,Road,20-08-2022,26-09-2022,Not Delivered,0,Not Shipped,619.65,4351.36,,,
SHP004830,PO004830,Ecom Express,Rail,22-02-2024,19-03-2024,18-03-2024,0,Delivered,3834.1,16271.54,,,
SHP004831,PO004831,TCI Express,Road,14-06-2023,27-06-2023,Not Delivered,0,Not Shipped,4666.22,30174.35,,,
SHP004832,PO004832,Shadowfax,Air,12-08-2022,11-09-2022,Not Delivered,0,Not Shipped,1057.94,49672.3,,,
SHP004833,PO004833,Safexpress,Road,06-01-2023,22-01-2023,04-02-2023,13,In Transit,3620.39,25018.08,,,
SHP004834,PO004834,BlueDart,Sea,28-08-2024,03-09-2024,17-09-2024,14,Delivered,4303.78,13115.42,,,
SHP004835,PO004835,Ecom Express,Rail,15-09-2023,17-10-2023,25-10-2023,8,Delivered,2696.91,13185.75,,,
SHP004836,PO004836,DTDC,Road,26-01-2022,12-02-2022,16-02-2022,4,Delivered,3014.4,23542.11,,,
SHP004837,PO004837,Rivigo,Rail,27-06-2023,13-07-2023,Not Delivered,0,Not Shipped,3881.77,21470.87,,,
SHP004838,PO004838,FedEx India,Road,06-08-2023,24-08-2023,23-08-2023,0,Delivered,1850.33,14448.87,,,
SHP004839,PO004839,XpressBees,Road,19-04-2024,15-05-2024,20-05-2024,5,In Transit,1134.72,9995.2,,,
SHP004840,PO004840,BlueDart,Road,28-04-2023,22-05-2023,29-05-2023,7,Delivered,2877.05,26473.72,,,
SHP004841,PO004841,DTDC,Road,14-05-2023,27-05-2023,29-05-2023,2,Delivered,436.93,3114.93,,,
SHP004842,PO004842,TCI Express,Road,23-11-2024,14-12-2024,12-12-2024,0,Delivered,979.46,8721.12,,,
SHP004843,PO004843,Delhivery,Rail,27-10-2023,12-11-2023,27-11-2023,15,In Transit,1955.03,11189.39,,,
SHP004844,PO004844,BlueDart,Road,17-10-2023,01-11-2023,11-11-2023,10,In Transit,3886.88,26505.88,,,
SHP004845,PO004845,Ecom Express,Road,11-04-2023,05-05-2023,Not Delivered,0,Not Shipped,2243.97,19884.39,,,
SHP004846,PO004846,XpressBees,Road,25-01-2022,25-02-2022,Not Delivered,0,Not Shipped,725.33,4868.17,,,
SHP004847,PO004847,Shadowfax,Road,26-07-2023,19-08-2023,Not Delivered,0,Cancelled,4388.16,39143.69,,,
SHP004848,PO004848,Ecom Express,Rail,03-06-2024,06-07-2024,18-07-2024,12,In Transit,4962.66,29506.27,,,
SHP004849,PO004849,Shadowfax,Rail,20-04-2022,03-05-2022,07-05-2022,4,Delivered,2762.7,15918.23,,,
SHP004850,PO004850,Shadowfax,Road,20-04-2022,30-04-2022,11-05-2022,11,Delivered,3138.77,25548.91,,,
SHP004851,PO004851,XpressBees,Road,20-11-2023,19-12-2023,22-12-2023,3,In Transit,1589.05,11511.79,,,
SHP004852,PO004852,TCI Express,Road,11-05-2023,08-06-2023,Not Delivered,0,Not Shipped,2722.18,19313.88,,,
SHP004853,PO004853,XpressBees,Road,04-09-2024,23-09-2024,Not Delivered,0,Not Shipped,1200.43,11211.33,,,
SHP004854,PO004854,Delhivery,Road,23-10-2024,27-11-2024,03-12-2024,6,In Transit,456.35,3664.07,,,
SHP004855,PO004855,DTDC,Rail,20-02-2022,07-03-2022,10-03-2022,3,Delivered,3404.97,20173.49,,,
SHP004856,PO004856,Delhivery,Road,13-11-2023,09-12-2023,Not Delivered,0,Not Shipped,1961.05,15927.46,,,
SHP004857,PO004857,Shadowfax,Rail,01-11-2022,30-11-2022,28-11-2022,0,Delivered,3460.39,19576.94,,,
SHP004858,PO004858,BlueDart,Rail,19-07-2024,20-08-2024,Not Delivered,0,Cancelled,1357.08,7988.92,,,
SHP004859,PO004859,TCI Express,Road,01-07-2023,20-07-2023,Not Delivered,0,Cancelled,976.43,6743.68,,,
SHP004860,PO004860,Safexpress,Road,20-05-2024,06-06-2024,18-06-2024,12,Delivered,1314.38,9713.47,,,
SHP004861,PO004861,FedEx India,Sea,08-10-2024,24-10-2024,07-11-2024,14,In Transit,4876.82,12751.03,,,
SHP004862,PO004862,DTDC,Road,13-08-2023,03-09-2023,15-09-2023,12,In Transit,4395.5,32557.36,,,
SHP004863,PO004863,Ecom Express,Road,15-12-2023,13-01-2024,11-01-2024,0,Delivered,771.81,6464.79,,,
SHP004864,PO004864,FedEx India,Air,23-07-2023,21-08-2023,30-08-2023,9,In Transit,4264.25,190752.76,,,
SHP004865,PO004865,Rivigo,Road,14-12-2024,27-12-2024,Not Delivered,0,Cancelled,4876.2,41772.83,,,
SHP004866,PO004866,XpressBees,Sea,17-05-2022,13-06-2022,20-06-2022,7,Delivered,1077.78,3639.03,,,
SHP004867,PO004867,TCI Express,Road,15-01-2024,29-01-2024,02-02-2024,4,Delivered,2408.68,16568.01,,,
SHP004868,PO004868,BlueDart,Road,15-03-2023,29-03-2023,08-04-2023,10,In Transit,4023.67,34142.52,,,
SHP004869,PO004869,DTDC,Road,13-03-2023,25-03-2023,05-04-2023,11,Delivered,4671.21,42728.62,,,
SHP004870,PO004870,DTDC,Road,02-11-2022,11-11-2022,Not Delivered,0,Cancelled,102.97,903.7,,,
SHP004871,PO004871,Delhivery,Road,07-04-2024,25-04-2024,01-05-2024,6,Delivered,906.2,7584.61,,,
SHP004872,PO004872,Rivigo,Rail,03-01-2023,16-01-2023,Not Delivered,0,Cancelled,3942.15,22642.48,,,
SHP004873,PO004873,DTDC,Rail,15-08-2024,19-08-2024,19-08-2024,0,In Transit,4357.74,18303.19,,,
SHP004874,PO004874,XpressBees,Road,22-06-2024,07-07-2024,11-07-2024,4,Delivered,3624.41,24331.33,,,
SHP004875,PO004875,Delhivery,Road,28-09-2023,31-10-2023,07-11-2023,7,Delivered,3943.71,28460.94,,,
SHP004876,PO004876,Ecom Express,Air,13-09-2024,30-09-2024,Not Delivered,0,Not Shipped,1568.12,57614.8,,,
SHP004877,PO004877,Shadowfax,Air,21-03-2022,11-04-2022,09-04-2022,0,Delivered,962.8,39929.47,,,
SHP004878,PO004878,TCI Express,Road,09-08-2023,29-08-2023,07-09-2023,9,Delivered,3247.98,30564.69,,,
SHP004879,PO004879,DTDC,Rail,01-01-2023,27-01-2023,06-02-2023,10,Delivered,1430.09,7574.07,,,
SHP004880,PO004880,Delhivery,Rail,18-05-2024,11-06-2024,12-06-2024,1,Delivered,2563.76,12818.34,,,
SHP004881,PO004881,Delhivery,Road,12-09-2022,29-09-2022,10-10-2022,11,In Transit,673.26,6096.19,,,
SHP004882,PO004882,Shadowfax,Rail,16-01-2022,29-01-2022,05-02-2022,7,Delivered,944.56,3964.84,,,
SHP004883,PO004883,BlueDart,Road,18-12-2023,21-01-2024,Not Delivered,0,Not Shipped,3595.63,33086.23,,,
SHP004884,PO004884,Safexpress,Road,26-03-2023,11-04-2023,Not Delivered,0,Cancelled,3102.66,28943.77,,,
SHP004885,PO004885,Safexpress,Rail,18-01-2022,01-02-2022,14-02-2022,13,Delivered,3060.87,13957.67,,,
SHP004886,PO004886,Rivigo,Road,06-07-2022,01-08-2022,Not Delivered,0,Not Shipped,3712.83,34184.7,,,
SHP004887,PO004887,Ecom Express,Road,22-04-2023,21-05-2023,04-06-2023,14,In Transit,3726.68,29855.79,,,
SHP004888,PO004888,DTDC,Road,20-02-2024,22-03-2024,29-03-2024,7,In Transit,2425.56,22257.52,,,
SHP004889,PO004889,Delhivery,Road,02-07-2024,29-07-2024,08-08-2024,10,Delivered,3075.66,24769.93,,,
SHP004890,PO004890,BlueDart,Road,03-09-2022,24-09-2022,Not Delivered,0,Not Shipped,596.84,5420.59,,,
SHP004891,PO004891,Rivigo,Rail,07-04-2024,23-04-2024,04-05-2024,11,Delivered,409.58,2091.29,,,
SHP004892,PO004892,BlueDart,Road,23-07-2024,18-08-2024,25-08-2024,7,Delivered,1375.32,13006.04,,,
SHP004893,PO004893,Shadowfax,Rail,17-01-2024,12-02-2024,26-02-2024,14,Delivered,201.61,1048.32,,,
SHP004894,PO004894,Delhivery,Road,17-03-2022,23-04-2022,Not Delivered,0,Cancelled,844.76,7206.47,,,
SHP004895,PO004895,Shadowfax,Air,26-02-2024,20-03-2024,01-04-2024,12,Delivered,3889.9,170301.18,,,
SHP004896,PO004896,DTDC,Road,22-03-2022,17-04-2022,Not Delivered,0,Not Shipped,1832.54,13725.65,,,
SHP004897,PO004897,Rivigo,Road,02-08-2022,27-08-2022,Not Delivered,0,Not Shipped,1423.7,11101.69,,,
SHP004898,PO004898,Safexpress,Sea,01-10-2023,09-10-2023,12-10-2023,3,Delivered,2328.52,5813.33,,,
SHP004899,PO004899,FedEx India,Road,28-05-2022,17-06-2022,24-06-2022,7,Delivered,1656.61,15441.29,,,
SHP004900,PO004900,BlueDart,Road,02-01-2024,15-01-2024,28-01-2024,13,Delivered,1510.43,11331.05,,,
SHP004901,PO004901,XpressBees,Road,11-07-2022,13-08-2022,Not Delivered,0,Not Shipped,4857.1,37039.46,,,
SHP004902,PO004902,Delhivery,Rail,23-02-2022,26-03-2022,Not Delivered,0,Not Shipped,1209.09,6788.36,,,
SHP004903,PO004903,TCI Express,Road,08-06-2024,22-06-2024,07-07-2024,15,Delivered,1374.8,11747.41,,,
SHP004904,PO004904,TCI Express,Road,02-03-2022,21-03-2022,25-03-2022,4,Delivered,1383.36,11478.04,,,
SHP004905,PO004905,Delhivery,Sea,24-04-2024,03-05-2024,15-05-2024,12,Delivered,3120.86,9607.46,,,
SHP004906,PO004906,BlueDart,Road,07-11-2022,30-11-2022,08-12-2022,8,In Transit,959.24,8905.09,,,
SHP004907,PO004907,Rivigo,Road,27-12-2022,01-02-2023,01-02-2023,0,Delivered,1293.79,10175.2,,,
SHP004908,PO004908,Rivigo,Rail,28-01-2023,04-03-2023,13-03-2023,9,Delivered,240.33,985.84,,,
SHP004909,PO004909,Shadowfax,Road,24-10-2023,03-11-2023,13-11-2023,10,Delivered,3585.01,25744.59,,,
SHP004910,PO004910,Shadowfax,Air,01-01-2022,22-01-2022,31-01-2022,9,Delivered,272.86,13736.52,,,
SHP004911,PO004911,FedEx India,Road,27-07-2024,10-08-2024,Not Delivered,0,Cancelled,4520.57,36251.31,,,
SHP004912,PO004912,Delhivery,Road,18-11-2024,02-12-2024,04-12-2024,2,In Transit,2344.28,19416.22,,,
SHP004913,PO004913,TCI Express,Road,02-01-2024,15-01-2024,22-01-2024,7,Delivered,994.35,7779.51,,,
SHP004914,PO004914,FedEx India,Road,01-02-2023,10-02-2023,Not Delivered,0,Not Shipped,4985.75,33006.09,,,
SHP004915,PO004915,Ecom Express,Rail,11-12-2023,31-12-2023,Not Delivered,0,Cancelled,72.97,421.51,,,
SHP004916,PO004916,FedEx India,Rail,20-06-2024,09-07-2024,19-07-2024,10,Delivered,964.76,4130.48,,,
SHP004917,PO004917,DTDC,Road,22-06-2023,10-07-2023,Not Delivered,0,Cancelled,1513.26,13039.27,,,
SHP004918,PO004918,XpressBees,Rail,14-10-2022,25-10-2022,30-10-2022,5,In Transit,757.35,4396.38,,,
SHP004919,PO004919,Safexpress,Rail,12-08-2023,12-09-2023,Not Delivered,0,Not Shipped,2790.41,13936.42,,,
SHP004920,PO004920,DTDC,Sea,23-06-2024,13-07-2024,Not Delivered,0,Cancelled,3535.51,11044.43,,,
SHP004921,PO004921,Ecom Express,Rail,19-03-2022,04-04-2022,Not Delivered,0,Cancelled,2222.34,13056.37,,,
SHP004922,PO004922,Shadowfax,Road,03-08-2022,27-08-2022,25-08-2022,0,Delivered,1192.78,9230.21,,,
SHP004923,PO004923,BlueDart,Road,27-01-2023,12-02-2023,09-02-2023,0,In Transit,318.35,2398.27,,,
SHP004924,PO004924,DTDC,Road,11-02-2024,07-03-2024,05-03-2024,0,In Transit,3993.38,33065.14,,,
SHP004925,PO004925,TCI Express,Road,20-10-2024,30-10-2024,02-11-2024,3,Delivered,3580.53,23004.59,,,
SHP004926,PO004926,XpressBees,Road,18-11-2023,01-12-2023,Not Delivered,0,Not Shipped,1013.04,7780.29,,,
SHP004927,PO004927,Ecom Express,Rail,15-06-2024,29-06-2024,Not Delivered,0,Not Shipped,3015.39,16317.64,,,
SHP004928,PO004928,XpressBees,Rail,10-04-2023,21-04-2023,02-05-2023,11,Delivered,2029.64,9007.69,,,
SHP004929,PO004929,Safexpress,Road,17-08-2022,26-08-2022,08-09-2022,13,Delivered,2328.32,16144.84,,,
SHP004930,PO004930,TCI Express,Sea,18-07-2023,28-07-2023,03-08-2023,6,Delivered,671.73,2385.25,,,
SHP004931,PO004931,Shadowfax,Sea,26-08-2024,19-09-2024,01-10-2024,12,Delivered,4555.74,12302.36,,,
SHP004932,PO004932,Safexpress,Road,07-10-2024,04-11-2024,04-11-2024,0,Delivered,1756.1,11416.9,,,
SHP004933,PO004933,Shadowfax,Road,03-08-2022,22-08-2022,20-08-2022,0,Delivered,1157.14,9582.48,,,
SHP004934,PO004934,Rivigo,Road,16-02-2023,19-03-2023,22-03-2023,3,Delivered,3264.89,24986.64,,,
SHP004935,PO004935,Delhivery,Rail,05-09-2024,01-10-2024,16-10-2024,15,Delivered,82.17,438.64,,,
SHP004936,PO004936,BlueDart,Sea,27-02-2024,24-03-2024,08-04-2024,15,Delivered,4055.48,13512.17,,,
SHP004937,PO004937,Safexpress,Road,27-03-2022,18-04-2022,16-04-2022,0,Delivered,4366.77,29611.64,,,
SHP004938,PO004938,Shadowfax,Air,10-05-2024,30-05-2024,28-05-2024,0,In Transit,1180.86,50659.89,,,
SHP004939,PO004939,Ecom Express,Road,23-12-2024,05-01-2025,19-01-2025,14,In Transit,2904.26,23664.7,,,
SHP004940,PO004940,TCI Express,Road,26-06-2024,26-07-2024,05-08-2024,10,Delivered,92.84,713.96,,,
SHP004941,PO004941,Delhivery,Road,10-09-2024,02-10-2024,29-09-2024,0,Delivered,3762.32,34268.68,,,
SHP004942,PO004942,BlueDart,Sea,26-08-2023,23-09-2023,24-09-2023,1,Delivered,3087.46,9125.02,,,
SHP004943,PO004943,XpressBees,Road,12-03-2024,08-04-2024,13-04-2024,5,Delivered,1624.23,15401.77,,,
SHP004944,PO004944,BlueDart,Rail,08-02-2023,09-03-2023,06-03-2023,0,Delivered,4167.99,23988.56,,,
SHP004945,PO004945,Safexpress,Road,04-02-2024,26-02-2024,08-03-2024,11,Delivered,3248.42,29907.28,,,
SHP004946,PO004946,DTDC,Road,23-02-2022,01-03-2022,Not Delivered,0,Cancelled,4284.09,30089.56,,,
SHP004947,PO004947,Shadowfax,Rail,18-03-2022,01-04-2022,09-04-2022,8,Delivered,4777.42,27051.86,,,
SHP004948,PO004948,XpressBees,Air,07-01-2023,18-01-2023,21-01-2023,3,Delivered,4670.9,198258.49,,,
SHP004949,PO004949,FedEx India,Road,09-09-2024,29-09-2024,Not Delivered,0,Not Shipped,3718.44,35445.36,,,
SHP004950,PO004950,XpressBees,Rail,10-06-2022,23-06-2022,22-06-2022,0,Delivered,1508.19,8773.48,,,
SHP004951,PO004951,BlueDart,Road,23-03-2024,05-04-2024,Not Delivered,0,Cancelled,266.24,2300.99,,,
SHP004952,PO004952,Safexpress,Sea,27-03-2023,10-04-2023,13-04-2023,3,Delivered,4587.88,15115.3,,,
SHP004953,PO004953,Ecom Express,Road,07-06-2024,27-06-2024,Not Delivered,0,Cancelled,4139.57,36814.38,,,
SHP004954,PO004954,XpressBees,Rail,07-09-2023,01-10-2023,Not Delivered,0,Cancelled,2956.71,17014.17,,,
